index,Length,stNum,sqNum,attack,timeAllowedtoLive,numDatSetEntries,boolean_1,time_diff,time_from_start,sqNum_diff,stNum_diff,timestamp_diff,boolean_1_diff,Length_diff,freq
194,143,6,1,0,16,1,True,0.0031449794769287,303.8497748374939,1,0,0.0,0,0,317.96709877947194
195,143,6,2,0,32,1,True,0.0087161064147949,303.8584909439087,1,0,0.0,0,0,114.73012746868021
196,143,6,3,0,64,1,True,0.015949010848999,303.8744399547577,1,0,0.0,0,0,62.69981313999561
197,144,6,4,0,128,1,True,0.0319790840148925,303.9064190387726,1,0,0.0,0,1,31.270439126220904
198,144,6,5,0,256,1,True,0.0640609264373779,303.97047996521,1,0,0.0,0,0,15.610139528305755
199,143,7,0,0,8,1,True,0.0017709732055664,303.9722509384155,-5,1,125700354.0,0,-1,564.661281637051
200,143,7,1,0,16,1,True,0.0021829605102539,303.9744338989258,1,0,0.0,0,0,458.09349060725333
201,143,7,2,0,32,1,True,0.008052110671997,303.9824860095978,1,0,0.0,0,0,124.19104018002656
202,143,7,3,0,64,1,True,0.0159969329833984,303.9984829425812,1,0,0.0,0,0,62.51198283057127
203,144,7,4,0,128,1,True,0.0320091247558593,304.03049206733704,1,0,0.0,0,1,31.241091645811064
204,144,7,5,0,256,1,True,0.0639228820800781,304.0944149494171,1,0,0.0,0,0,15.643850331204876
205,144,7,6,0,512,1,True,0.128058910369873,304.222473859787,1,0,0.0,0,0,7.808906050439572
206,144,7,7,0,1024,1,True,0.2560172080993652,304.47849106788635,1,0,0.0,0,0,3.9059874428904826
207,144,7,8,0,2048,1,True,0.5120208263397217,304.9905118942261,1,0,0.0,0,0,1.9530455570502674
208,144,7,9,0,4000,1,True,1.0239300727844238,306.0144419670105,1,0,0.0,0,0,0.9766291923438194
209,144,7,10,0,4000,1,True,2.0000689029693604,308.01451086997986,1,0,0.0,0,0,0.4999827748510919
210,144,7,11,0,4000,1,True,2.0000460147857666,310.0145568847656,1,0,0.0,0,0,0.4999884965682223
211,144,7,12,0,4000,1,True,2.000005006790161,312.0145618915558,1,0,0.0,0,0,0.4999987483055932
212,144,7,13,0,4000,1,True,2.000023126602173,314.014585018158,1,0,0.0,0,0,0.499994218416311
213,144,7,14,0,4000,1,True,2.000013828277588,316.01459884643555,1,0,0.0,0,0,0.4999965429545055
214,144,7,15,0,4000,1,True,1.9999589920043943,318.01455783843994,1,0,0.0,0,0,0.5000102522091127
215,144,7,16,0,4000,1,True,2.000040054321289,320.01459789276123,1,0,0.0,0,0,0.4999899866202173
216,144,7,17,0,4000,1,True,2.0000481605529785,322.0146460533142,1,0,0.0,0,0,0.49998796015167823
217,144,7,18,0,4000,1,True,2.0000088214874268,324.01465487480164,1,0,0.0,0,0,0.4999977946378706
218,144,7,19,0,4000,1,True,1.9999961853027344,326.0146510601044,1,0,0.0,0,0,0.5000009536761354
219,144,7,20,0,4000,1,True,1.9999988079071045,328.0146498680115,1,0,0.0,0,0,0.5000002980234015
220,144,7,21,0,4000,1,True,1.999972105026245,330.0146219730377,1,0,0.0,0,0,0.5000069738407064
221,144,7,22,0,4000,1,True,2.000098943710327,332.01472091674805,1,0,0.0,0,0,0.4999752652960899
222,144,7,23,0,4000,1,True,2.0000290870666504,334.0147500038147,1,0,0.0,0,0,0.49999272833909303
223,144,7,24,0,4000,1,True,2.000002861022949,336.01475286483765,1,0,0.0,0,0,0.4999992847452859
224,144,7,25,0,4000,1,True,1.9999520778656008,338.01470494270325,1,0,0.0,0,0,0.500011980820673
225,144,7,26,0,4000,1,True,2.0001380443573,340.01484298706055,1,0,0.0,0,0,0.4999654912925412
226,144,7,27,0,4000,1,True,1.999964952468872,342.0148079395294,1,0,0.0,0,0,0.5000087620363258
227,144,7,28,0,4000,1,True,2.000016927719116,344.01482486724854,1,0,0.0,0,0,0.49999576810603913
228,144,7,29,0,4000,1,True,1.9999401569366453,346.0147650241852,1,0,0.0,0,0,0.5000149612135011
229,144,7,30,0,4000,1,True,2.000018835067749,348.01478385925293,1,0,0.0,0,0,0.49999529127740727
230,144,7,31,0,4000,1,True,2.0000460147857666,350.0148298740387,1,0,0.0,0,0,0.4999884965682223
231,144,7,32,0,4000,1,True,2.000030994415283,352.014860868454,1,0,0.0,0,0,0.49999225151625903
232,144,7,33,0,4000,1,True,2.000033140182495,354.0148940086365,1,0,0.0,0,0,0.4999917150916579
233,144,7,34,0,4000,1,True,2.0000319480896,356.0149259567261,1,0,0.0,0,0,0.499992013105183
234,144,7,35,0,4000,1,True,2.000014066696167,358.01494002342224,1,0,0.0,0,0,0.4999964833506921
235,144,7,36,0,4000,1,True,2.0000150203704834,360.0149550437927,1,0,0.0,0,0,0.49999624493558037
236,144,7,37,0,4000,1,True,1.999961853027344,362.01491689682007,1,0,0.0,0,0,0.5000095369250664
237,144,7,38,0,4000,1,True,2.000028133392334,364.0149450302124,1,0,0.0,0,0,0.4999929667508511
238,144,7,39,0,4000,1,True,2.000030994415283,366.0149760246277,1,0,0.0,0,0,0.49999225151625903
239,144,7,40,0,4000,1,True,2.000041007995605,368.0150170326233,1,0,0.0,0,0,0.4999897482113014
240,144,7,41,0,4000,1,True,2.000006914138794,370.0150239467621,1,0,0.0,0,0,0.4999982714712772
241,144,7,42,0,4000,1,True,2.000009059906006,372.0150330066681,1,0,0.0,0,0,0.4999977350337587
242,144,7,43,0,4000,1,True,2.000006914138794,374.0150399208069,1,0,0.0,0,0,0.4999982714712772
243,143,8,0,1,8,1,True,1.0089540481567385,375.0239939689636,-43,1,5.992942805412257e+17,0,-1,0.9911254153020183
244,143,8,1,1,16,1,True,0.0143389701843261,375.038332939148,1,0,0.0,0,0,69.74001529713047
245,143,8,2,1,32,1,True,0.0146689414978027,375.05300188064575,1,0,0.0,0,0,68.17124467704727
246,143,8,3,1,64,1,True,0.0304291248321533,375.0834310054779,1,0,0.0,0,0,32.86325208220705
247,144,7,44,0,4000,1,True,0.9316928386688232,376.01512384414673,41,-1,-5.992942805412257e+17,0,1,1.0733151082590398
248,144,7,45,0,4000,1,True,1.9999802112579343,378.0151040554047,1,0,0.0,0,0,0.5000049472344662
249,144,7,46,0,4000,1,True,2.000019788742065,380.01512384414673,1,0,0.0,0,0,0.49999505286343254
250,144,7,47,0,4000,1,True,2.000014066696167,382.0151379108429,1,0,0.0,0,0,0.4999964833506921
251,144,7,48,0,4000,1,True,2.0000159740448,384.0151538848877,1,0,0.0,0,0,0.49999600652069603
252,144,7,49,0,4000,1,True,2.0000150203704834,386.0151689052582,1,0,0.0,0,0,0.49999624493558037
253,144,7,50,0,4000,1,True,1.9999971389770508,388.0151660442352,1,0,0.0,0,0,0.5000007152567605
